Current Ratio,Debt-to-Equity Ratio,Revenue,Net Income,Free Cash Flow,Risk Classification
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,Low Risk
-0.3658108355864755,-0.2557418818887397,0.4562573335116529,2.075133161461765,1.0480006498747998,Low Risk
-0.2513861154161028,-0.1280061505093894,1.8528472887155696,1.317965007812964,-1.1663601545015192,Low Risk
0.02427911326701,-0.2780615058958153,-0.6812113778655102,1.6216204806814656,0.0361561055779374,Low Risk
-0.0948344456560766,-0.1539382710148968,1.597194030996029,1.750138663192082,1.757494276661694,Low Risk
-0.2295281994714224,-0.2829532159854785,1.9077351040849864,0.1771914174341344,1.1676748894433335,Low Risk
-0.1279443100574707,-0.1960121170645525,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,High Risk
-0.2642202757064764,-0.2439516649051126,-0.8627881714510895,-0.6230664356581077,0.2375983257052379,Low Risk
-0.269391500324932,-0.2439575378951436,1.7406356132911678,0.8210531582514965,-0.5129770474349754,High Risk
-0.1647882284783899,-0.2014695751958128,-0.3350582375574072,-0.5481571229027148,-0.9398413901112924,Low Risk
-0.2002539576652335,-0.1974939634397233,-0.6562558788122246,-0.4879906599735341,-1.2512045629729835,Low Risk
-0.3355652186196229,-0.2231089784075541,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,Low Risk
-0.120189022671998,-0.035287697466757,0.0409103594765315,-0.50318721548072,-0.0799615786142489,Low Risk
-0.2210316319713068,-0.0709252619436398,0.8161812119671007,1.966141184255369,0.6630976395032275,High Risk
-0.1100779988913758,-0.1257086965072739,-0.6562558788122246,-0.4879906599735341,1.277304694824876,Low Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,0.7185646520783088,Low Risk
0.4716976715811505,-0.2826610240908118,1.1508117637673718,-0.1519481410165203,0.9920098237871272,High Risk
-0.1325723373142032,1.64341296041268,1.3876878740701248,0.013770449109844,-1.3420439826485104,Low Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,0.8653521476251115,Moderate Risk
0.0504082432205712,-0.2858642565520097,0.1763147325720573,1.1694037613838044,-1.0045740855925285,Moderate Risk
0.1943011497472946,-0.2325768384504604,-0.3350582375574072,-0.5481571229027148,1.4906784002986968,Low Risk
-0.2008123236090522,-0.2788361587489842,-0.8861748418994253,-0.7999338568490861,0.0415631328346845,Moderate Risk
-0.220249635538807,-0.2556641355123085,0.2003938651834783,-0.3185438981631446,0.2513136925442003,High Risk
-0.2312005211981517,-0.2690880227921746,0.4159871369935484,0.5525070606177084,-0.2694901475786307,Low Risk
-0.1617107942938635,-0.2299156436312104,-0.3350582375574072,-0.5481571229027148,0.6039883145319956,Low Risk
-0.3684556828929686,-0.1868960479775547,-0.8462375657165515,-0.5228573318347656,0.5322176722921073,Moderate Risk
-0.3367995572616354,-0.2526410907052264,-0.3619254502384909,-0.5667617892584282,-1.1062962647166268,Moderate Risk
0.2792219247273402,-0.2799907084930658,-0.1355997656511839,-0.1368806982455023,-0.5486887564065699,Low Risk
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,Low Risk
-0.2713599031740602,-0.1181361508416917,-0.3350582375574072,-0.5481571229027148,1.0080191167633368,High Risk
-0.2870600650501453,-0.2634199079684529,-0.8526138586795623,-1.2902484408066148,-1.01993496982694,Low Risk
-0.1454411957506681,-0.222596710631318,2.172986505476362,0.9442893990913404,-1.1117828010600066,High Risk
-0.3051334602677571,-0.2520434656138797,-0.6731780825594023,-0.4910963326035433,-0.0973179479020783,Low Risk
-0.1512999513699768,-0.2591954972978229,-0.1633421321664071,-0.9507628188832786,1.5728873416904374,Low Risk
-0.2307210773215872,-0.2637721448216907,1.1760895616551332,1.2359471606195336,1.127246378681952,Moderate Risk
10.956805033658023,0.525819976994714,-0.8911996439157228,1.5745828297201772,-0.9083167853638172,High Risk
-0.2502856987993323,0.0397533003223248,0.4192754898083156,1.7980810058196814,-0.0953680872915192,High Risk
-0.2609483992543071,-0.1935178838561534,0.2820155589532673,1.326046781452448,1.2370876353719786,High Risk
1.3310253198121662,-0.1386097397194301,-0.3350582375574072,-0.5481571229027148,1.2450076847115816,Low Risk
-0.3522762944569425,-0.1744255318071791,-0.8575928027110169,-1.0685827245944233,-1.3889177081289024,Low Risk
-0.0604755187434414,-0.2680488933743921,-0.89273159946444,-0.804365182951381,0.2413630518981027,High Risk
0.073610482271904,-0.2726163394368147,-0.8796577320059474,-0.7955293262718712,-1.1820972663175704,Low Risk
1.5410144084118271,-0.0712588839511336,0.1315125399254213,-0.1714737055181725,0.1377968062648783,Low Risk
-0.2718949690519103,-0.2046892498898228,0.91657760274801,1.030415171020751,0.857745011780439,Moderate Risk
0.524557691202815,21.86567526989667,-0.6562558788122246,-0.4879906599735341,-0.9277467148377556,Low Risk
-0.2153241675346919,-0.2697615072692372,-0.4773025454384265,1.5415897161897405,-0.2514120539998778,Moderate Risk
0.0558305560094043,-0.2229612170450732,1.2332423733157116,0.2832227136801188,0.697825160785908,Low Risk
-0.3214799393330078,0.0080775267793321,0.084137191857781,1.509535514839197,1.849674911371327,Low Risk
1.4908129831308334,-0.2131990577255856,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,High Risk
-0.2950566957568121,0.0016794780710034,1.2089240501600296,1.1132323227994485,0.3786610055538712,High Risk
-0.1739792219443652,-0.2661757253108619,1.3626012603213973,1.271047221220073,0.7407689133808261,High Risk
-0.1379403297498261,-0.1115064158698264,0.2748301224499699,-0.2593118482307134,-0.0592987298928929,High Risk
-0.3097557484434391,1.2745559311098371,0.4579015836099708,1.8390555627297425,0.3625485650663139,High Risk
-0.2722945059730972,0.722530975793786,0.8132658504468251,-0.8484139142127956,0.5577866128479263,Low Risk
-0.0031822683836049,-0.2559938203627089,-0.6562558788122246,-0.4879906599735341,1.163659582101719,High Risk
-0.3381097705045476,-0.1647974479266111,-0.7489084747211195,0.9698621248313568,0.2629742633110465,Low Risk
-0.3629438853019888,-0.2783922357297067,1.904882751558801,-0.0697371212488445,-0.3016070497404476,Low Risk
0.9840928567437672,-0.2458399452652349,0.006393337266099,1.2534542473194403,-1.3723610937947082,Low Risk
-0.3522762944569425,-0.1744255318071791,-0.8575928027110169,-1.0685827245944233,-1.3889177081289024,Low Risk
-0.1569402016176971,-0.1550207594430123,-0.3031269724825816,0.8375450205214542,-1.2562361741378152,High Risk
-0.2865895985764483,-0.1953033924483544,1.7813732469690684,-0.9129577430919638,1.1444974099237633,Low Risk
-0.0872739198922651,-0.2745480796829459,1.407556516324307,-0.3502473383524284,-1.0945539635309631,High Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,1.1118092317096415,High Risk
0.0444416109436122,0.0838067841624107,-0.8796577320059474,-0.7955293262718712,-1.093539870359782,High Risk
-0.0329629749223905,-0.2774742619046457,0.0809281053423394,0.7931980810313163,0.3360129039974618,High Risk
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,High Risk
0.4726219127481393,-0.2596249395285772,-0.8471867143891696,-0.5645169197537653,0.0828597163553538,Low Risk
-0.1750063223621901,-0.1637271230088594,-0.8268151365870618,-1.1537311420203478,0.330493528183874,High Risk
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,High Risk
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,High Risk
-0.3413837846675128,-0.1753335581777212,-0.903671994622761,-0.6321931123294203,-1.3488208872900085,High Risk
3.4060864899976617,-0.1518564194552818,-0.89273159946444,-0.804365182951381,0.8064719026043218,High Risk
-0.1162079538435941,-0.1306021935556685,-0.6562558788122246,-0.4879906599735341,1.4577179028685463,Low Risk
-0.3413837846675128,-0.1753335581777212,-0.903671994622761,-0.6321931123294203,-1.3488208872900085,Low Risk
-0.2069138570452393,-0.214773933616802,0.7549708119882367,-0.1860469394371434,0.2318791560802238,High Risk
0.6078399795455418,-0.1113179443643734,-0.5989302804108494,0.7355551969448603,-0.9945663594853676,Low Risk
1.0159152511898557,0.8748300028212148,1.6494262201446013,0.304701121945755,1.6738737014929863,High Risk
-0.3672940192677128,-0.1724840928640121,2.243387712386808,0.6044013266800566,0.0521920134716984,High Risk
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,High Risk
-0.3454504363302957,-0.1374460407187233,-0.554635864254053,-0.5097981637601121,1.099817604346809,Low Risk
-0.2872369887123742,-0.2476081748445112,-0.89273159946444,-0.804365182951381,-0.9049235620416664,Low Risk
-0.2594146585877142,-0.2551803480718795,-0.2037962592376573,-0.4292248265412627,-0.0907423925667723,High Risk
0.721697097558119,-0.0870136093114072,1.0091451785023589,0.0318897199259301,-0.2324369633746588,High Risk
-0.013986365471918,-0.1061791005950864,-0.7235665390277652,1.3644757283977764,0.9772646157014158,High Risk
-0.3625266092532361,-0.162346687672624,2.0703944515946726,2.044205097290839,-0.7090975658833256,High Risk
-0.2650015567572712,-0.1902999433410377,-0.6562558788122246,-0.4879906599735341,-0.7165493667781065,High Risk
-0.3572711135577476,0.0361881119768141,-0.8652440947399065,-1.3570829802775572,-0.8025377297436471,High Risk
-0.3515311673318156,0.0718442687981495,-0.6362799744778789,0.8471772083460756,-0.9309093431798536,Low Risk
-0.2012482079603486,-0.2831480283833721,1.0191723309637934,0.6163997721130445,1.6819876858673604,Low Risk
3.8326094029148687,-0.1693047204176351,0.4389049995517754,0.0005004349180511,0.6074066183891459,High Risk
-0.2481725612296952,-0.2475980482550624,-0.89273159946444,-0.804365182951381,0.2843785854425528,High Risk
-0.1093208283518221,0.1754584082152148,-0.8636771485314222,-1.348791280287198,1.1071065863636118,High Risk
-0.2552039445857569,-0.0534214320419549,-0.3847776132680364,0.1748048767462694,-0.1895421639067727,High Risk
-0.1265199345870248,-0.2206963937133255,1.9221572110534235,2.062493717819833,-0.3571553799032101,Low Risk
-0.201146412152522,-0.2640234880078544,1.041623164275448,0.5656764535736771,0.3089999651889553,Low Risk
-0.2539378041417273,-0.261416669277203,0.1006483018147522,0.4536465282089503,-1.002547486943012,Low Risk
0.9911195958141058,0.3043913491236458,-0.8462375657165515,-0.5228573318347656,1.5668176291597804,Moderate Risk
-0.1937708485032852,-0.1394598802807277,-0.89273159946444,-0.804365182951381,-1.3588183175086452,Low Risk
1.0068919074314149,-0.2371691284250321,-0.3350582375574072,-0.5481571229027148,-0.0659269654818018,Low Risk
-0.0739956592206114,-0.145015766398176,-0.8652440947399065,-1.3570829802775572,0.99847946995973,High Risk
-0.1819421410215116,-0.2517548315607888,-0.8881881271961376,-0.8074786864785277,1.6040984124155238,Low Risk
-0.1493110075811859,-0.2839550512447005,2.243374737703515,-0.5287400321186384,-1.332766376537157,Low Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,-0.0454217730433782,Low Risk
-0.2227028059358685,-0.217428987782013,-0.8462375657165515,-0.5228573318347656,-0.6883178241505297,Low Risk
-0.2889226629876902,-0.2493350279700866,-0.8462375657165515,-0.5228573318347656,1.4508353791120587,Moderate Risk
-0.333207112987734,-0.1639503664103869,-0.8268151365870618,-1.1537311420203478,1.252645821690836,Moderate Risk
-0.2218214025212974,-0.0420307859058889,0.8809762085575874,0.9567320223490108,-1.2620350761198855,Low Risk
0.0780935787888636,-0.2634482006400021,-0.8462375657165515,-0.5228573318347656,1.4063623921134285,High Risk
0.7344570657773093,-0.1007840077477142,1.093917922969622,2.1681991388334234,0.0283564508894851,Moderate Risk
0.6747491348350573,-0.2378662465139097,-0.6823589226624608,1.2387315557731968,-0.7365434714615604,High Risk
-0.2346708727695521,-0.2514212159798989,-0.8462375657165515,-0.5228573318347656,1.4442614488975682,Low Risk
-0.186837085148509,0.7500131501568835,-0.8268430113933171,-0.8152613568777776,0.4500265233871542,Low Risk
-0.2505992203289957,-0.1027659665653143,-0.8652440947399065,-1.3570829802775572,0.6535763076531164,Low Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,-0.6441089120284188,Low Risk
-0.2424619336392781,-0.2627858126860994,0.2732708882537965,0.7228731188111963,0.6500698434578341,High Risk
0.3578585872321028,3.722488959023276,0.4007874059180207,1.2989435359925317,0.1740634556203246,Low Risk
-0.3522762944569425,-0.1744255318071791,-0.8575928027110169,-1.0685827245944233,-1.3889177081289024,High Risk
-0.306792946319899,-0.2778745360838112,-0.8268151365870618,-1.1537311420203478,-0.9587471222993934,Moderate Risk
-0.3401092197213783,-0.2723619889455754,1.2805456099949992,1.108693974530755,1.0061483272217004,High Risk
-0.2695009277667186,-0.0265011624537606,-0.4588653593321677,2.025018168098756,-0.4129172645548795,Moderate Risk
0.9615251272689216,-0.2800357103611199,-0.8268151365870618,-1.1537311420203478,-1.1499391440814872,Moderate Risk
-0.2242037460257327,-0.2691652552336191,-0.8268151365870618,-1.1537311420203478,1.4185910471005003,Low Risk
-0.3381097705045476,-0.1647974479266111,-0.7489084747211195,0.9698621248313568,0.0204650752514599,Low Risk
-0.0915799502950006,1.8879663465044323,-0.8720401009705953,-0.7333777908992142,-0.4204462143962975,Low Risk
0.7978013942401222,1.0404144062002028,1.921079993673,2.037616035280886,-0.4356810897499708,Moderate Risk
-0.1221064383037686,-0.2745656928121863,-0.3350582375574072,-0.5481571229027148,-1.1636233612518418,Low Risk
-0.1312683332517257,0.1733170915341507,-0.740052728025417,0.1569770584224065,-0.0220924894237311,Moderate Risk
-0.0621791461748415,-0.1510174776044144,2.0074588501004644,-0.3414968742110504,-1.279677016985085,Low Risk
-0.3592730474956697,-0.2478084324080958,-0.3859881344566511,0.4242926253315879,0.732635676770357,Moderate Risk
-0.2046764971628518,-0.2218673637515592,-0.8652440947399065,-1.3570829802775572,1.299024783057148,Low Risk
-0.2216873540633395,-0.285536209714631,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,Low Risk
0.3306587270793043,-0.1731349871029845,2.1500658825719503,1.205548278164433,1.6448504550545588,Moderate Risk
-0.3117444953965361,-0.0970854315508154,0.1595147083147573,0.7006060543903463,1.406608797613675,Moderate Risk
0.0752619640103259,-0.2737773191975467,-0.3350582375574072,-0.5481571229027148,-0.6969042174918797,High Risk
-0.0704716329683689,-0.2456236811067224,2.1332613187930867,1.436127762294824,-0.2695501034208704,Low Risk
0.3619764571180414,-0.2572711965242577,-0.6537557790795864,0.9341851759323274,-0.9567366718509376,High Risk
-0.2172351117598139,-0.0482941322759291,2.059916702067155,0.5606004944864457,1.3540527021880016,Low Risk
0.4040658587785002,0.8848254837412814,1.6205098355846093,2.074062887872317,-0.8055403918462354,Moderate Risk
-0.2652791755330176,-0.2455631467756286,-0.89273159946444,-0.804365182951381,0.2852734031492086,High Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,1.656279275431372,Low Risk
1.2785359952674338,0.0748262093322173,0.6054271285760479,-0.5745293521030846,-1.04029536393259,Low Risk
10.896400147825446,0.2940959203009643,0.4585046123731395,1.3088947832191062,-1.1649276400189266,Low Risk
-0.3381097705045476,-0.1647974479266111,-0.7489084747211195,0.9698621248313568,0.937478730722726,High Risk
-0.2462064227380017,-0.253835742620755,-0.8893023631036042,-0.8090395058680937,1.489553325870284,High Risk
-0.349954828093554,-0.254557149519484,0.212089984589179,2.1182733800303573,1.125368358555216,Low Risk
0.6450757717821061,-0.1503899951482354,1.1732901325770797,1.7497941453007757,-0.8490987412155332,High Risk
-0.1813495667137343,0.0540848895346082,0.6673247185956639,-0.467281426383651,-0.1326084268211456,High Risk
-0.2075412428494896,-0.2858939226087321,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,Low Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,1.244834700600368,Moderate Risk
-0.3233828414231721,-0.2727436894301184,0.8583443697358111,-0.0737814489365137,0.5276900049138098,Low Risk
0.0012655757081948,-0.2206078815207338,-0.6562558788122246,-0.4879906599735341,-1.319921199388106,Low Risk
-0.2284065911999609,1.245811988923788,0.4772122071857366,0.280980134820311,-1.0759076165287509,Moderate Risk
-0.0682610828983242,-0.2525350764191875,-0.6798749162687311,1.6346601697414835,-0.3447693885355065,High Risk
-0.3603445531725048,-0.1424707170522312,-0.3350582375574072,-0.5481571229027148,1.192295832456814,High Risk
-0.0117196193881579,-0.1828647196683213,-0.89273159946444,-0.804365182951381,0.7776634325050534,Low Risk
-0.2939894607103651,-0.2668829442474305,-0.8796577320059474,-0.7955293262718712,-0.4958668271101042,Moderate Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,-1.1926329799079116,Low Risk
-0.2935088811561329,-0.2805604487171892,0.0316475241163654,1.3309176959755444,-0.4049518448478865,High Risk
-0.3554541422304338,-0.2010180522601031,0.2085649856299716,0.4696723747633666,-0.0721625949283313,Moderate Risk
-0.2600516046246106,-0.1481597438660623,-0.6562558788122246,-0.4879906599735341,-0.664906205372099,Low Risk
1.075245370021603,-0.1509403334517594,-0.6562558788122246,-0.4879906599735341,-0.2005057214908865,Low Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,-1.3467952318080247,Low Risk
-0.363286344687761,-0.1099975327799439,-0.8462375657165515,-0.5228573318347656,-0.2144479709075232,Moderate Risk
0.1974890935842825,-0.1972915747945256,-0.89273159946444,-0.804365182951381,0.4793275393055951,High Risk
-0.1486833990265784,-0.1334191219859573,-0.852660022557171,1.3681016661422725,1.4523878150149816,High Risk
-0.1759559717282304,-0.2544613276029964,-0.8856351439808107,-0.803902472790729,1.653014901235645,High Risk
0.3670905365866113,3.709620807292758,0.4031906690953338,1.3003068025585895,0.193078005029045,Low Risk
-0.3522762944569425,-0.1744255318071791,-0.8575928027110169,-1.0685827245944233,-1.3889177081289024,Low Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,0.3482827461857007,Moderate Risk
2.7350892754792904,0.0315759427997111,-0.6562558788122246,-0.4879906599735341,1.4773969102359734,Low Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,1.2072382901648722,Low Risk
-0.1097167002827034,-0.2467384804446027,-0.8652440947399065,-1.3570829802775572,-0.2034095483180725,High Risk
6.1223682952034135,-0.1688519848185909,-0.6562558788122246,-0.4879906599735341,-1.4001680032430974,Moderate Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,1.8484561112243847,Low Risk
-0.2107361528102448,-0.259589390567732,1.7213113456552738,1.6873311003546412,0.0950437779176964,Low Risk
-0.1311999620627891,-0.2195846271778866,-0.6491966694830852,0.4548567186452072,1.848785959130186,Low Risk
-0.2194356147015205,-0.192768247439764,-0.2977588989086809,2.05600448869973,1.4736754092651794,Low Risk
-0.1952685703065338,-0.2215101676198907,0.8743247873835384,0.5935392182102263,0.3366444519928764,Low Risk
-0.252202620876312,2.3229900245488624,0.3537168848914352,1.765138405595462,-0.0840033459453506,Low Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,-1.3803919321949594,High Risk
-0.3415197059621242,-0.286238136986499,-0.0563997206891087,1.1896970587746267,-0.5029470497990998,Low Risk
-0.3235541077053315,-0.2752982043341936,-0.8796577320059474,-0.7955293262718712,-0.4603399332557753,Low Risk
-0.3350983645901862,-0.103337730638729,0.754133391062364,1.0770687597179334,0.1157806234800613,Low Risk
-0.2925194225296396,0.0330745867211807,1.81651407915506,-0.8477066648204672,-1.1944518767051435,Moderate Risk
-0.1480362885574642,0.2022285885400799,-0.6314282285605848,0.0799833203124274,-0.1927856028758406,High Risk
0.1364523669209536,-0.276630176676065,0.2785199814627325,1.8297681463879183,-1.1471200580786671,Moderate Risk
-0.0269897458197545,-0.274030229031499,-0.89273159946444,-0.804365182951381,0.4634335618011057,Low Risk
0.7053870097242937,-0.2672100891735433,-0.3350582375574072,-0.5481571229027148,1.2717485779665076,Low Risk
-0.2896645229438127,-0.1947210369787491,0.8173681542979909,1.569625072300098,-1.0106169524931086,High Risk
-0.3305100170826779,-0.0911214628918552,2.1081644467454463,-0.0474681213180507,-0.446919075100982,High Risk
-0.3601879935029768,-0.2246638327570011,-0.8652440947399065,-1.3570829802775572,-0.5324126760658234,High Risk
-0.3267060969073768,-0.2693195896276621,-0.4361634447935951,0.7019438001282098,1.6376165675474654,High Risk
-0.2440318072556645,-0.2834183058671685,1.9269327762525967,0.2349496912858346,1.202928488923115,High Risk
0.3516317727787407,0.0148729610123953,-0.6562558788122246,-0.4879906599735341,1.6522396373861197,Low Risk
-0.166464381850009,-0.2734801222352224,1.8172156025878072,0.4670383439079059,0.0397699029664254,Low Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,1.3546120232046746,High Risk
-0.1921095622372342,-0.2164455825632762,-0.8268151365870618,-1.1537311420203478,-0.8791204892746665,High Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,-1.3200428662697337,Low Risk
0.0087167949684656,-0.2712302351846159,-0.3350582375574072,-0.5481571229027148,1.757065325705113,High Risk
6.12485292754936,-0.187770933102423,0.4710618231160836,0.8674998209129728,-0.6793176463448026,High Risk
-0.2359163850856527,0.2937094070559086,0.0999249796634758,1.8916276432958776,1.4616180613606078,Moderate Risk
-0.3621557891191598,-0.1900177783134482,-0.7378114556042542,-1.690779596386098,1.3021643631801896,Low Risk
5.0511815551640655,-0.2863912806882122,0.685518015108239,0.1902061202559301,-0.1584736356326635,Moderate Risk
-0.1567214878361106,-0.2244502904507533,1.3947902494712503,1.171047412058526,-0.3363312294217147,Low Risk
-0.2069898468728995,-0.1979679470387398,0.6385500843746706,-0.5305615729059858,-1.3035592657007962,High Risk
0.3856960399381782,-0.1904481428870154,0.9887240247516692,-0.2251487882390952,0.4478446100612269,Low Risk
-0.2333055215698434,-0.2840332988049154,1.1609809169230934,0.5150991457407311,1.532144115804052,Moderate Risk
0.1154849996239844,-0.1902588010050246,0.8111639558645418,-0.0968652958507894,-0.3165881590886747,Low Risk
-0.1693283066656312,-0.2742616507447249,-0.8838323961814937,-0.798350735809433,-0.859541138311897,Low Risk
-0.1354472749662843,-0.2526846021859147,1.9225351184282875,1.879583866636275,0.9242714430622072,Moderate Risk
-0.3750852388097381,-0.1719818701764005,1.5209907275197505,1.1574102593955558,0.1523980037759053,Low Risk
-0.253230738755209,-0.155667213036647,-0.8652440947399065,-1.3570829802775572,-0.27543267081436,Low Risk
-0.3165812771757737,-0.2517991566684815,-0.913703271266982,-0.1042442749519914,-0.008152758719016,Low Risk
-0.3522762944569425,-0.1744255318071791,-0.8575928027110169,-1.0685827245944233,-1.3889177081289024,High Risk
-0.2635505734975863,-0.2589964298839706,1.6574779780807969,-0.909358264137825,-1.018869357299791,Moderate Risk
-0.1855912699609819,-0.2460544357499673,0.7096878514244418,0.1842357740526607,0.5139298210207822,Moderate Risk
-0.1097114559468041,5.692094326109458,-0.8796577320059474,-0.7955293262718712,0.2137392367565492,High Risk
-0.2847045708410158,-0.2402485269404003,-0.8462375657165515,-0.5228573318347656,0.6391581847991127,Moderate Risk
0.3776982214167925,-0.2772526248655795,1.0760896532548756,-0.9076139673670692,1.4588777214346509,Moderate Risk
-0.1173410730865687,-0.2632802065454575,1.276506358194638,0.5587334443245184,-0.0630583189733091,High Risk
-0.3564062455911143,-0.0522970166057279,-0.88147867220814,-0.7442990282297274,1.3496690229751245,High Risk
0.1111620861152382,0.0097153160165182,-0.8268151365870618,-1.1537311420203478,-1.1095737710846172,High Risk
0.0010985988985155,1.0748979021302214,-0.8796577320059474,-0.7955293262718712,0.3989327898368342,Low Risk
-0.0050160080167102,-0.1320680423344164,-0.8652440947399065,-1.3570829802775572,1.2680592910783486,Low Risk
-0.3765558637092361,-0.2532384006549203,0.6837445964438265,1.384990964363057,-0.9158625262599602,High Risk
-0.233897661579696,-0.0905920052403999,1.0636164613550907,2.123975567007993,1.6213216003547757,High Risk
-0.3273394432336465,-0.2575074148917048,-0.3350582375574072,-0.5481571229027148,-1.1074186171114546,High Risk
-0.1901975773367548,-0.121281200005625,-0.0862051450267892,-0.4643089762394284,0.3070873893081947,High Risk
-0.3423241134289146,-0.2538424761352607,-0.3798430575004728,0.4380779153713618,0.6142926183081314,Low Risk
-0.2870250942564669,-0.231262435093626,1.0238573935101047,-0.6017433801671171,0.4156820679514564,Low Risk
-0.3427312452113824,0.2145936503501392,-0.7380025382792357,0.1869541630842969,-1.0266843633122706,Low Risk
-0.3135886484027846,0.722530975793786,1.933980645654624,0.6517065378686621,1.3385694281320302,High Risk
-0.2562463135412438,0.369687171945061,2.075825152120343,0.4382343281927398,0.3104234284651313,High Risk
-0.2325589597485948,-0.2628327827458567,0.0172623533155786,0.2848547102902245,-0.2672762197552621,High Risk
7.01250522534256,-0.2557534421102329,-0.8652440947399065,-1.3570829802775572,0.882877038865462,Moderate Risk
-0.3413837846675128,-0.1753335581777212,-0.903671994622761,-0.6321931123294203,-1.3488208872900085,Low Risk
-0.1526825594533347,-0.2590321226316635,0.6114341482818139,-0.5677507034933938,0.1873562873165676,High Risk
0.1389951586034847,-0.0850532381466553,-0.8796577320059474,-0.7955293262718712,0.0906426575793302,High Risk
-0.265707484574222,0.0641956040685814,0.3889649582339529,-0.6987256465214396,1.5200403587805644,Low Risk
-0.3580436202720539,-0.0500798902374187,-0.8828537073762444,-0.7529392257303487,-1.3483249032941425,High Risk
-0.1982044794826024,-0.1370475639332269,-0.8924650006367644,-0.802977224894661,-1.3594005774010134,Low Risk
-0.2816026761733718,-0.1071836687882568,2.1402580878765813,0.6433538441911157,0.9880974236268528,Low Risk
2.475069124114376,0.1203043877051344,-0.6562558788122246,-0.4879906599735341,-0.4696151202972465,Low Risk
0.5615963505309888,-0.2075421850117605,-0.8462375657165515,-0.5228573318347656,0.9334696297004184,Low Risk
-0.2838868853975907,-0.2423405717778686,2.035162627038148,0.204675239684767,-1.006818805345623,Moderate Risk
-0.3723927521751086,-0.153866726784202,0.745938243631546,-0.7742276287398695,1.2782939160684488,High Risk
-0.1978932302783762,-0.2202775409625189,0.3732774681828744,0.4001189787141301,0.234841532674103,High Risk
-0.2564341620037527,-0.2554312275295579,-0.1823253038377427,-0.4264361609143732,-0.0908910417505594,Low Risk
-0.189779113274586,-0.2561958778965124,0.0680308291791983,-0.5821436266464,-0.6143380943182217,Moderate Risk
-0.1586599156068573,-0.2528369449709421,-0.847633913587788,-1.2638964126094276,-0.3211777627244229,High Risk
-0.1909825131855214,-0.2698029554302181,-0.89273159946444,-0.804365182951381,-0.4619033975445141,Low Risk
0.2462102951433847,-0.1213945915508052,1.8750606947551296,0.850087537450466,-0.7861227626918249,Low Risk
0.6539612649168242,0.7833038649583207,0.4656684410217941,0.649601478905975,1.679799220762529,Low Risk
0.089072784060045,-0.2718991220639828,0.006327122435255,0.1470401474819193,-0.6046775251208205,Low Risk
-0.1484022978659797,-0.2587484729854103,-0.8856003416411634,-0.799545585975111,-0.3555952340593442,Moderate Risk
-0.3091719990265636,-0.1777487789387587,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,Low Risk
-0.2682481019730183,-0.2227673324032286,-0.8393947919601477,-0.5098895997295856,-1.2799906373725556,Low Risk
0.0444341070740673,-0.1910518407017369,-0.8268151365870618,-1.1537311420203478,0.826954168826001,Moderate Risk
4.210372771310945,-0.2466463788099118,-0.8794172319231903,0.6954742092722662,-0.2284811761640853,High Risk
-0.1764825018187802,-0.2673409524625172,0.1492696313091357,-0.8901002782415364,-1.120541673887728,Low Risk
